id,name,brand_id,description_sale,description_purchase,product_main_code,product_sub_code,ean13,old_product_code,sale_ok,purchase_ok,type,procure_method,supply_method,list_price,cost_method,standard_price,cover_unit_price,categ_id,uom_id,uom_po_id,paper_size_id,paper_grams_id,paper_nums_id,paper_binding_id,product_pack_id,description,valuation,uos_id,uos_coeff,qty_available
mh_product_466,สมุดปกน้ำเงินเคลือบปกพลาสติก 55g 2/60 แผ่น,,,,NBD10465,,,08-010,TRUE,TRUE,Stockable Product,Make to Stock,Buy,308.41,Standard Price,0,35,สมุดปกน้ำเงิน,โหล,โหล,19*31 ซม.,55,60,ปกแข็งสันผ้าเหลือง,1*6,,Real Time (automated),,,
mh_product_467,สมุดปกน้ำเงินหุ้มปกพลาสติก 55g 2/70 แผ่น,,,,NBD10466,,,08-004,TRUE,TRUE,Stockable Product,Make to Stock,Buy,248.6,Standard Price,0,45,สมุดปกน้ำเงิน,โหล,โหล,19*31 ซม.,55,70,ปกแข็งสันผ้าเหลือง,1*6,,Real Time (automated),,,
mh_product_468,สมุดปกน้ำเงินปกเคลือบ 55g 4/52 แผ่น,,,,NBD10467,,,08-052,TRUE,TRUE,Stockable Product,Make to Stock,Buy,579.44,Standard Price,0,65,สมุดปกน้ำเงิน,โหล,โหล,26*37.5 ซม.,55,52,ปกแข็งสันผ้าเหลือง,1*6,,Real Time (automated),,,
mh_product_469,สมุดปกน้ำเงิน 55g 4/80 แผ่น,,,,NBD10468,,,08-003,TRUE,TRUE,Stockable Product,Make to Stock,Buy,322.43,Standard Price,0,50,สมุดปกน้ำเงิน,โหล,โหล,26*37.5 ซม.,55,80,ปกแข็งสันผ้าเหลือง,1*6,,Real Time (automated),,,
mh_product_470,สมุดปกน้ำเงิน 55g 4/260 แผ่น,,,,NBD10469,,,08-007,TRUE,TRUE,Stockable Product,Make to Stock,Buy,495.33,Standard Price,0,70,สมุดปกน้ำเงิน,โหล,โหล,26*37.5 ซม.,55,260,ปกแข็งสันผ้าเหลือง,1*6,,Real Time (automated),,,
mh_product_471,สมุดปกสีวีนัส 70g 9/24 แผ่น,,,,LTD10470,,,01-016,TRUE,TRUE,Stockable Product,Make to Stock,Buy,607.48,Standard Price,0,8,สมุดปกอ่อน,กุรุส,กุรุส,16.5*24 ซม,70,24,เย็บลวด,1*24,,Real Time (automated),,,
mh_product_472,สมุดปกอ่อน Universal 9/80 แผ่น,,,,LTD10471,,,01-014,TRUE,TRUE,Stockable Product,Make to Stock,Buy,123.36,Standard Price,0,20,สมุดปกอ่อน,โหล,โหล,16.5*24 ซม,60,80,เย็บลวด,1*12,,Real Time (automated),,,
mh_product_473,สมุดปกอ่อนวีนัส No.940,,,,LTD10472,,,01-017,TRUE,TRUE,Stockable Product,Make to Stock,Buy,149.53,Standard Price,0,24,สมุดปกอ่อน,โหล,โหล,16.5*24 ซม,100,40,สันกาว,1*12,,Real Time (automated),,,
mh_product_474,สมุดริมห่วงวีนัส 9/30 แผ่น,,,,LTD10473,,,01-026,TRUE,TRUE,Stockable Product,Make to Stock,Buy,1948.6,Standard Price,0,25,สมุดปกอ่อน,กุรุส,กุรุส,17.5*25 ซม.,100,30,ริมห่วง,1*12,,Real Time (automated),,,
mh_product_475,สมุดริมห่วงวีนัส 18/30 แผ่น,,,,LTD10474,,,01-027,TRUE,TRUE,Stockable Product,Make to Stock,Buy,1172.9,Standard Price,0,15,สมุดปกอ่อน,กุรุส,กุรุส,12.5*18 ซม,100,30,ริมห่วง,1*24,,Real Time (automated),,,
mh_product_476,สมุดปกอ่อนสันกาว 70g 9/40 แผ่น,,,,LTM10475,,,17-021,TRUE,TRUE,Stockable Product,Make to Stock,Buy,98.13,Standard Price,0,15,สมุดปกอ่อนสันกาว,โหล,โหล,16.5*24 ซม,70,40,สันกาว,1*12,,Real Time (automated),,,
mh_product_477,สมุดปกอ่อนไสกาว 70g 8/30 แผ่น เคลือบยูวี+อัดลาย,,,,NBG10476,,,01-156,TRUE,TRUE,Stockable Product,Make to Stock,Buy,102.8,Standard Price,0,,สมุดปกอ่อนสันกาว,โหล,โหล,18.5*26 ซม,70,30,สันกาว,,,Real Time (automated),,,
mh_product_478,สมุดปกอ่อนไสกาว 70g 8/40 แผ่น เคลือบโฮโลแกรม,,,,NBG10477,,,01-155,TRUE,TRUE,Stockable Product,Make to Stock,Buy,144.86,Standard Price,0,,สมุดปกอ่อนสันกาว,โหล,โหล,18.5*26 ซม,70,40,สันกาว,,,Real Time (automated),,,
mh_product_479,สมุดปกอ่อนสันกาว 60g 8/40 แผ่นรวมปก,,,,LTM10478,,,01-188,TRUE,TRUE,Stockable Product,Make to Stock,Buy,110.28,Standard Price,0,,สมุดปกอ่อนสันกาว,โหล,โหล,17.9*25.2 ซม,60,40,สันกาว,1*6,,Real Time (automated),,,
mh_product_480,สมุดปกอ่อนสันกาว 70g 8/30 แผ่น,,,,LTM10479,,,01-183,TRUE,TRUE,Stockable Product,Make to Stock,Buy,91.59,Standard Price,0,,สมุดปกอ่อนสันกาว,โหล,โหล,17.9*25.2 ซม,70,30,สันกาว,1*6,,Real Time (automated),,,
mh_product_481,สมุดปกอ่อนสันกาว 70g 8/40 แผ่น,,,,LTM10480,,,01-184,TRUE,TRUE,Stockable Product,Make to Stock,Buy,110.28,Standard Price,0,,สมุดปกอ่อนสันกาว,โหล,โหล,17.9*25.2 ซม,70,40,สันกาว,1*6,,Real Time (automated),,,
mh_product_482,สมุดปกอ่อนสันกาวสีเมทาลิค 8/60 แผ่น,,,,LTM10481,,,01-175,TRUE,TRUE,Stockable Product,Make to Stock,Buy,158.88,Standard Price,0,,สมุดปกอ่อนสันกาว,โหล,โหล,,60,60,สันกาว,1*12,,Real Time (automated),,,
mh_product_483,สมุดปกอ่อนสันกาวสีเมทาลิค 70g A5/40 แผ่น,,,,LTM10482,,,01-174,TRUE,TRUE,Stockable Product,Make to Stock,Buy,98.13,Standard Price,0,,สมุดปกอ่อนสันกาว,โหล,โหล,A5,70,40,สันกาว,1*12,,Real Time (automated),,,
mh_product_484,กล่องกระดาษโน๊ต ขนาด 8.5x9.5x3 cm,,,,PAR10483,,,01-176,TRUE,TRUE,Stockable Product,Make to Stock,Buy,9.35,Standard Price,0,,กล่องกระดาษโน๊ต,กล่อง,กล่อง,,,,,1*24,,Real Time (automated),,,
mh_product_485,สมุดปกภาพเคลือบพลาสติก 60g 2/50 แผ่น,,,,LTJ10484,,,01-137,TRUE,TRUE,Stockable Product,Make to Stock,Buy,182.24,Standard Price,0,,สมุดปกอ่อนปกภาพ,โหล,โหล,20*31 ซม,60,50,สันกาว/หุ้มปกพลาสติก,1*6,,Real Time (automated),,,
mh_product_486,สมุดปกภาพเคลือบพลาสติก 60g 2/50 แผ่น,,,,LTJ10485,,,,FALSE,TRUE,Stockable Product,Make to Stock,Buy,210.28,Standard Price,0,,สมุดปกอ่อนปกภาพ,โหล,โหล,20*31 ซม,60,50,สันกาว/หุ้มปกพลาสติก,1*6,,Real Time (automated),,,
mh_product_487,สมุดฉีก เบอร์ 4/70 แผ่น มีเส้น,,,,LTA10486,,,03-012,TRUE,TRUE,Stockable Product,Make to Stock,Buy,3.88,Standard Price,0,7,สมุดฉีก,เล่ม,เล่ม,9.5*13 ซม,50,70,กาวหัว,1*20,,Real Time (automated),,,
mh_product_488,สมุดฉีก A70 แผ่นเต็ม มีเส้น,,,,LTA10487,,,03-009,TRUE,TRUE,Stockable Product,Make to Stock,Buy,5.79,Standard Price,0,9,สมุดฉีก,เล่ม,เล่ม,12*18.2 ซม,50,70,กาวหัว,1*25,,Real Time (automated),,,
mh_product_489,สมุดฉีก A90 แผ่นเต็ม มีเส้น,,,,LTA10488,,,03-011,TRUE,TRUE,Stockable Product,Make to Stock,Buy,7.9,Standard Price,0,14,สมุดฉีก,เล่ม,เล่ม,13*19 ซม,50,90,กาวหัว,1*20,,Real Time (automated),,,
mh_product_490,สมุดฉีก AA100 แผ่นเต็ม มีเส้น,,,,LTA10489,,,03-010,TRUE,TRUE,Stockable Product,Make to Stock,Buy,7.52,Standard Price,0,14,สมุดฉีก,เล่ม,เล่ม,12*18.2 ซม,50,100,กาวหัว,1*25,,Real Time (automated),,,
mh_product_491,สมุดฉีก No.4 100 แผ่นเต็ม ไม่มีเส้น,,,,LTA10490,,,03-005,TRUE,TRUE,Stockable Product,Make to Stock,Buy,3.5,Standard Price,0,7,สมุดฉีก,เล่ม,เล่ม,8.8*12.5 ซม,50,100,กาวหัว,1*25,,Real Time (automated),,,
mh_product_492,สมุดฉีก เบอร์ 5 หนา ไม่มีเส้น,,,,LTA10491,,,03-007,TRUE,TRUE,Stockable Product,Make to Stock,Buy,1.68,Standard Price,0,,สมุดฉีก,เล่ม,เล่ม,5*10 ซม,50,75,กาวหัว,1*50,,Real Time (automated),,,
mh_product_493,สมุดฉีก A70 แผ่นเต็ม ไม่มีเส้น,,,,LTA10492,,,03-002,TRUE,TRUE,Stockable Product,Make to Stock,Buy,5.05,Standard Price,0,8,สมุดฉีก,เล่ม,เล่ม,12*18.2 ซม,50,70,กาวหัว,1*25,,Real Time (automated),,,
mh_product_494,สมุดฉีก AA100 แผ่นเต็ม ไม่มีเส้น,,,,LTA10493,,,03-004,TRUE,TRUE,Stockable Product,Make to Stock,Buy,6.82,Standard Price,0,12,สมุดฉีก,เล่ม,เล่ม,12*18.2 ซม,50,100,กาวหัว,1*25,,Real Time (automated),,,
mh_product_495,สมุดโน๊ตดนตรี 8/10 ,,,,LTD10494,,,01-055,TRUE,TRUE,Stockable Product,Make to Stock,Buy,605.61,Standard Price,0,10,สมุดปกอ่อน,กุรุส,กุรุส,19.5*26.5 ซม,100,10,เย็บลวด,1*36,,Real Time (automated),,,
mh_product_496,สมุดปกอ่อน No.333,,,,LTD10495,,,01-031,TRUE,TRUE,Stockable Product,Make to Stock,Buy,174.77,Standard Price,0,3,สมุดปกอ่อน,กุรุส,กุรุส,7.6*16.3 ซม,55,24,เย็บลวด,1*36,,Real Time (automated),,,
mh_product_497,สมุดกราฟตาราง 9/20 แผ่น 4 สีเคลือบยูวี,,,,NBA10496,,,01-160,TRUE,TRUE,Stockable Product,Make to Stock,Buy,57.94,Standard Price,0,10,สมุดตารางจีน,โหล,โหล,16.5*24 ซม,60,20,เย็บลวด,1*12,,Real Time (automated),,,
mh_product_498,สมุดตารางจีนกลาง 11/20 แผ่น,,,,NBA10497,,,01-058,TRUE,TRUE,Stockable Product,Make to Stock,Buy,401.87,Standard Price,0,6,สมุดตารางจีน,กุรุส,กุรุส,16*20 ซม,55,20,เย็บลวด,1*36,,Real Time (automated),,,
mh_product_499,สมุดตารางจีนใหญ่ 11/20 แผ่น,,,,NBA10498,,,01-074,TRUE,TRUE,Stockable Product,Make to Stock,Buy,401.87,Standard Price,0,6,สมุดตารางจีน,กุรุส,กุรุส,16*20 ซม,55,20,เย็บลวด,1*36,,Real Time (automated),,,
mh_product_500,สมุดตารางจีนกลาง 9/30 แผ่น 4สีเคลือบยูวี,,,,NBA10499,,,01-161,TRUE,TRUE,Stockable Product,Make to Stock,Buy,70.09,Standard Price,0,15,สมุดตารางจีน,โหล,โหล,16.5*24 ซม,60,30,เย็บลวด,1*12,,Real Time (automated),,,
mh_product_501,สมุดตารางจีนใหญ่ 9/30 แผ่น 4สีเคลือบยูวี,,,,NBA10500,,,01-162,TRUE,TRUE,Stockable Product,Make to Stock,Buy,70.09,Standard Price,0,15,สมุดตารางจีน,โหล,โหล,16.5*24 ซม,60,30,เย็บลวด,1*12,,Real Time (automated),,,
mh_product_502,สมุดบัญชี พีออนบุ๊ค 18/50 แผ่น,,,,LTB10501,,,01-033,TRUE,TRUE,Stockable Product,Make to Stock,Buy,266.36,Standard Price,0,45,สมุดบัญชี,โหล,โหล,12.5*17.5 ซม,100,50,เย็บเชือก/ปกแข็ง,1*12,,Real Time (automated),,,
mh_product_503,สมุดบัญชี พีออนบุ๊ค 18/50 แผ่น,,,,LTB10502,,,01-034,TRUE,TRUE,Stockable Product,Make to Stock,Buy,434.58,Standard Price,0,65,สมุดบัญชี,โหล,โหล,12.5*17.5 ซม,100,100,เย็บเชือก/ปกแข็ง,1*12,,Real Time (automated),,,
mh_product_504,สมุดชื่อ ชั้น วิชา เส้นเดี่ยว 9/40  แผ่น,,,,NBE10503,,,01-139,TRUE,TRUE,Stockable Product,Make to Stock,Buy,4.91,Standard Price,0,10,สมุดพิมพ์ชื่อ ชั้น วิชา,เล่ม,เล่ม,16.5*24 ซม,60,40,เย็บลวด,1*20,,Real Time (automated),,,
mh_product_505,สมุดชื่อ ชั้น วิชา เส้นเดี่ยว 9/80  แผ่น,,,,NBE10504,,,01-140,TRUE,TRUE,Stockable Product,Make to Stock,Buy,8.64,Standard Price,0,20,สมุดพิมพ์ชื่อ ชั้น วิชา,เล่ม,เล่ม,16.5*24 ซม,60,80,เย็บลวด,1*10,,Real Time (automated),,,
mh_product_506,สมุดชื่อ ชั้น วิชา เส้นครึ่งบรรทัด 9/40  แผ่น,,,,NBE10505,,,01-179,TRUE,TRUE,Stockable Product,Make to Stock,Buy,4.91,Standard Price,0,10,สมุดพิมพ์ชื่อ ชั้น วิชา,เล่ม,เล่ม,16.5*24 ซม,60,40,เย็บลวด,1*20,,Real Time (automated),,,
mh_product_507,สมุดชื่อ ชั้น วิชา เส้นครึ่งบรรทัด 9/80  แผ่น,,,,NBE10506,,,01-180,TRUE,TRUE,Stockable Product,Make to Stock,Buy,8.64,Standard Price,0,20,สมุดพิมพ์ชื่อ ชั้น วิชา,เล่ม,เล่ม,16.5*24 ซม,60,80,เย็บลวด,1*10,,Real Time (automated),,,
mh_product_508,สมุดชื่อ ชั้น วิชา กร๊าฟ 3 เส้น 9/40  แผ่น,,,,NBE10507,,,01-141,TRUE,TRUE,Stockable Product,Make to Stock,Buy,4.91,Standard Price,0,10,สมุดพิมพ์ชื่อ ชั้น วิชา,เล่ม,เล่ม,16.5*24 ซม,60,40,เย็บลวด,1*20,,Real Time (automated),,,
mh_product_509,สมุดชื่อ ชั้น วิชา กร๊าฟ 3 เส้น 9/80  แผ่น,,,,NBE10508,,,01-144,TRUE,TRUE,Stockable Product,Make to Stock,Buy,8.64,Standard Price,0,20,สมุดพิมพ์ชื่อ ชั้น วิชา,เล่ม,เล่ม,16.5*24 ซม,60,80,เย็บลวด,1*10,,Real Time (automated),,,
mh_product_510,สมุดชื่อ ชั้น วิชา บรรทัด 5 เส้น 9/40  แผ่น,,,,NBE10509,,,01-177,TRUE,TRUE,Stockable Product,Make to Stock,Buy,4.91,Standard Price,0,10,สมุดพิมพ์ชื่อ ชั้น วิชา,เล่ม,เล่ม,16.5*24 ซม,60,40,เย็บลวด,1*20,,Real Time (automated),,,
mh_product_511,สมุดชื่อ ชั้น วิชา บรรทัด 5 เส้น 9/80  แผ่น,,,,NBE10510,,,01-178,TRUE,TRUE,Stockable Product,Make to Stock,Buy,8.64,Standard Price,0,20,สมุดพิมพ์ชื่อ ชั้น วิชา,เล่ม,เล่ม,16.5*24 ซม,60,80,เย็บลวด,1*10,,Real Time (automated),,,
mh_product_512,สมุดชื่อ ชั้น วิชา จดการบ้าน 9/30  แผ่น,,,,NBE10511,,,01-021,TRUE,TRUE,Stockable Product,Make to Stock,Buy,691.59,Standard Price,0,10,สมุดพิมพ์ชื่อ ชั้น วิชา,กุรุส,กุรุส,16.5*24 ซม,60,30,เย็บลวด,1*24,,Real Time (automated),,,
mh_product_513,สมุดสพฐ. การ์ดอาร์ต 55g เส้นเดี่ยว 9/40 แผ่น,,,,NBC10512,,,50-011,TRUE,TRUE,Stockable Product,Make to Stock,Buy,4.16,Standard Price,0,10,สมุดพิมพ์ตราสพฐ,เล่ม,เล่ม,16.5*24 ซม,55,40,เย็บลวด,1*20,,Real Time (automated),,,
mh_product_514,สมุดสพฐ. การ์ดอาร์ต 55g เส้นเดี่ยว 9/80 แผ่น,,,,NBC10513,,,50-012,TRUE,TRUE,Stockable Product,Make to Stock,Buy,7.76,Standard Price,0,20,สมุดพิมพ์ตราสพฐ,เล่ม,เล่ม,16.5*24 ซม,55,80,เย็บลวด,1*10,,Real Time (automated),,,
mh_product_515,สมุดสพฐ. การ์ดอาร์ต 55g เส้นครึ่งบรรทัด 9/40 แผ่น,,,,NBC10514,,,50-018,TRUE,TRUE,Stockable Product,Make to Stock,Buy,4.35,Standard Price,0,10,สมุดพิมพ์ตราสพฐ,เล่ม,เล่ม,16.5*24 ซม,55,40,เย็บลวด,1*20,,Real Time (automated),,,
mh_product_516,สมุดสพฐ. การ์ดอาร์ต 55g เส้นครึ่งบรรทัด 9/80 แผ่น,,,,NBC10515,,,50-019,TRUE,TRUE,Stockable Product,Make to Stock,Buy,7.94,Standard Price,0,20,สมุดพิมพ์ตราสพฐ,เล่ม,เล่ม,16.5*24 ซม,55,80,เย็บลวด,1*10,,Real Time (automated),,,
mh_product_517,สมุดสพฐ. การ์ดอาร์ต 55g กร๊าฟ 3 เส้น 9/40 แผ่น,,,,NBC10516,,,50-020,TRUE,TRUE,Stockable Product,Make to Stock,Buy,4.35,Standard Price,0,10,สมุดพิมพ์ตราสพฐ,เล่ม,เล่ม,16.5*24 ซม,55,40,เย็บลวด,1*20,,Real Time (automated),,,
mh_product_518,สมุดสพฐ. การ์ดอาร์ต 55g กร๊าฟ 3 เส้น 9/80 แผ่น,,,,NBC10517,,,50-021,TRUE,TRUE,Stockable Product,Make to Stock,Buy,7.94,Standard Price,0,20,สมุดพิมพ์ตราสพฐ,เล่ม,เล่ม,16.5*24 ซม,55,80,เย็บลวด,1*10,,Real Time (automated),,,
mh_product_519,สมุดสพฐ. การ์ดอาร์ต 55g บรรทัด 5 เส้น 9/40 แผ่น,,,,NBC10518,,,50-022,TRUE,TRUE,Stockable Product,Make to Stock,Buy,4.35,Standard Price,0,10,สมุดพิมพ์ตราสพฐ,เล่ม,เล่ม,16.5*24 ซม,55,40,เย็บลวด,1*20,,Real Time (automated),,,
mh_product_520,สมุดสพฐ. การ์ดอาร์ต 55g บรรทัด 5 เส้น 9/80 แผ่น,,,,NBC10519,,,50-023,TRUE,TRUE,Stockable Product,Make to Stock,Buy,7.94,Standard Price,0,20,สมุดพิมพ์ตราสพฐ,เล่ม,เล่ม,16.5*24 ซม,55,80,เย็บลวด,1*10,,Real Time (automated),,,
mh_product_521,สมุดสพฐ. การ์ดอาร์ต 60g เส้นเดี่ยว 9/40 แผ่น,,,,NBC10520,,,50-017,TRUE,TRUE,Stockable Product,Make to Stock,Buy,5.05,Standard Price,0,10,สมุดพิมพ์ตราสพฐ,เล่ม,เล่ม,16.5*24 ซม,60,40,เย็บลวด,1*20,,Real Time (automated),,,
mh_product_522,สมุดสพฐ. การ์ดอาร์ต 60g เส้นเดี่ยว 9/80 แผ่น,,,,NBC10521,,,50-016,TRUE,TRUE,Stockable Product,Make to Stock,Buy,8.74,Standard Price,0,20,สมุดพิมพ์ตราสพฐ,เล่ม,เล่ม,16.5*24 ซม,60,80,เย็บลวด,1*10,,Real Time (automated),,,
mh_product_523,สมุดสพฐ. การ์ดอาร์ต 60g เส้นครึ่งบรรทัด 9/40 แผ่น,,,,NBC10522,,,50-024,TRUE,TRUE,Stockable Product,Make to Stock,Buy,5.23,Standard Price,0,10,สมุดพิมพ์ตราสพฐ,เล่ม,เล่ม,16.5*24 ซม,60,40,เย็บลวด,1*20,,Real Time (automated),,,
mh_product_524,สมุดสพฐ. การ์ดอาร์ต 60g เส้นครึ่งบรรทัด 9/80 แผ่น,,,,NBC10523,,,50-025,TRUE,TRUE,Stockable Product,Make to Stock,Buy,8.93,Standard Price,0,20,สมุดพิมพ์ตราสพฐ,เล่ม,เล่ม,16.5*24 ซม,60,80,เย็บลวด,1*10,,Real Time (automated),,,
mh_product_525,สมุดสพฐ. การ์ดอาร์ต 60g กร๊าฟ 3 เส้น 9/40 แผ่น,,,,NBC10524,,,50-026,TRUE,TRUE,Stockable Product,Make to Stock,Buy,5.23,Standard Price,0,10,สมุดพิมพ์ตราสพฐ,เล่ม,เล่ม,16.5*24 ซม,60,40,เย็บลวด,1*20,,Real Time (automated),,,
mh_product_526,สมุดสพฐ. การ์ดอาร์ต 60g กร๊าฟ 3 เส้น 9/80 แผ่น,,,,NBC10525,,,50-027,TRUE,TRUE,Stockable Product,Make to Stock,Buy,8.93,Standard Price,0,20,สมุดพิมพ์ตราสพฐ,เล่ม,เล่ม,16.5*24 ซม,60,80,เย็บลวด,1*10,,Real Time (automated),,,
mh_product_527,สมุดสพฐ. การ์ดอาร์ต 60g บรรทัด 5 เส้น 9/40 แผ่น,,,,NBC10526,,,50-028,TRUE,TRUE,Stockable Product,Make to Stock,Buy,5.23,Standard Price,0,10,สมุดพิมพ์ตราสพฐ,เล่ม,เล่ม,16.5*24 ซม,60,40,เย็บลวด,1*20,,Real Time (automated),,,
mh_product_528,สมุดสพฐ. การ์ดอาร์ต 60g บรรทัด 5 เส้น 9/80 แผ่น,,,,NBC10527,,,50-029,TRUE,TRUE,Stockable Product,Make to Stock,Buy,8.93,Standard Price,0,20,สมุดพิมพ์ตราสพฐ,เล่ม,เล่ม,16.5*24 ซม,60,80,เย็บลวด,1*10,,Real Time (automated),,,
mh_product_529,สมุดรายงาน  55g 27 แผ่น,,,,NBC10528,,,30-149,TRUE,TRUE,Stockable Product,Make to Stock,Buy,42.06,Standard Price,0,55,สมุดฉีกรายงาน,ห่อ,ห่อ,,,,,1*6,,Real Time (automated),,,
