id,name,inventory_line_id/location_id.id,inventory_line_id/product_id/id,inventory_line_id/product_uom/id,inventory_line_id/product_qty
,,30,product_N-GA-5D550,product.uom_เล่ม,0
,,30,product_N-GA-5S550,product.uom_เล่ม,0
,,30,product_N-HVC-55G5100,product.uom_เล่ม,0
,,30,product_N-SPT-5L940,product.uom_เล่ม,0
,,30,product_N-SPT-5L980,product.uom_เล่ม,0
,,30,product_N-TA-55G840,product.uom_เล่ม,0
,,30,product_N-TD-9100,product.uom_เล่ม,0
,,30,product_N-TD-930,product.uom_เล่ม,0
,,30,product_N-TD-936,product.uom_เล่ม,0
,,30,product_N-SPT-S940,product.uom_เล่ม,0
,,30,product_N-SPT-H940,product.uom_เล่ม,0
,,30,product_N-TD-940,product.uom_เล่ม,0
,,30,product_N-TD-970,product.uom_เล่ม,0
,,30,product_N-SPT-S980,product.uom_เล่ม,0
,,30,product_N-SPT-H980,product.uom_เล่ม,0
,,30,product_N-TA-55GA20200,product.uom_เล่ม,0
,,30,product_N-MIS-TAA440,product.uom_เล่ม,0
,,30,product_N-MIS-GLA440,product.uom_เล่ม,0
,,30,product_192476,product.uom_เล่ม,0
,,30,product_192412,product.uom_เล่ม,0
,,30,product_192403,product.uom_เล่ม,0
,,30,product_192472,product.uom_เล่ม,0
,,30,product_N-PN-S940,product.uom_เล่ม,0
,,30,product_N-PN-S980,product.uom_เล่ม,0
,,30,product_N-MIS-TANO1,product.uom_เล่ม,0
,,30,product_N-MIS-TANO2,product.uom_เล่ม,0
,,30,product_P-DW-56*79-200G,product.uom_รีม,0
,,30,product_P-SC-5*8,product.uom_ห่อ,0
,,30,product_P-WCL-5*8,product.uom_ห่อ,0
,,30,product_N-PN-5L940,product.uom_เล่ม,0
,,30,product_N-PN-5L980,product.uom_เล่ม,0
,,30,product_P-PT-046,product.uom_แผ่น,0
,,30,product_N-TA-60G12100PVC,product.uom_เล่ม,0
,,30,product_N-TA-60G12100C,product.uom_เล่ม,0
,,30,product_1802555,product.uom_เล่ม,0
,,30,product_N-HV-201006,product.uom_เล่ม,0
,,30,product_1534566,product.uom_เล่ม,0
,,30,product_N-HV-121006,product.uom_เล่ม,0
,,30,product_1802343,product.uom_เล่ม,0
,,30,product_N-TA-60G2070PVC,product.uom_เล่ม,0
,,30,product_2800629,product.uom_เล่ม,0
,,30,product_2800630,product.uom_เล่ม,0
,,30,product_N-BL-250C,product.uom_เล่ม,0
,,30,product_N-NV2506CC,product.uom_เล่ม,0
,,30,product_N-NV2506C,product.uom_เล่ม,0
,,30,product_2800543,product.uom_เล่ม,0
,,30,product_N-BV-2706,product.uom_เล่ม,0
,,30,product_N-SPT-G60G940,product.uom_เล่ม,0
,,30,product_N-SPT-G60G980,product.uom_เล่ม,0
,,30,product_2012644,product.uom_เล่ม,0
,,30,product_P-ANS-60,product.uom_ห่อ,0
,,30,product_N-SPT-5L60G940,product.uom_เล่ม,0
,,30,product_N-SPT-5L60G980,product.uom_เล่ม,0
,,30,product_1245065,product.uom_เล่ม,0
,,30,__export__.product_product_6953,product.uom_เล่ม,0
,,30,__export__.product_product_6933,product.uom_เล่ม,0
,,30,product_1534561,product.uom_เล่ม,0
,,30,product_N-F8306,product.uom_เล่ม,0
,,30,product_N-TA-60G842C,product.uom_เล่ม,0
,,30,product_N-F9100,product.uom_เล่ม,0
,,30,product_N-HV-91006,product.uom_เล่ม,0
,,30,product_N-AF5,product.uom_เล่ม,0
,,30,product_N-F920,product.uom_เล่ม,0
,,30,product_N-PPT-9306,product.uom_เล่ม,0
,,30,product_N-SPT-S60G940,product.uom_เล่ม,0
,,30,product_N-SPT-H60G940,product.uom_เล่ม,0
,,30,product_N-F940,product.uom_เล่ม,0
,,30,product_N-AF10,product.uom_เล่ม,0
,,30,product_N-AF10PB,product.uom_เล่ม,0
,,30,product_N-F950,product.uom_เล่ม,0
,,30,product_N-F960,product.uom_เล่ม,0
,,30,product_N-SPT-S60G980,product.uom_เล่ม,0
,,30,product_N-SPT-H60G980,product.uom_เล่ม,0
,,30,product_1451547,product.uom_เล่ม,0
,,30,product_N-F980,product.uom_เล่ม,0
,,30,product_N-PV-A4206,product.uom_เล่ม,0
,,30,product_N-PV-A4406B,product.uom_เล่ม,0
,,30,product_2800542,product.uom_เล่ม,0
,,30,product_N-PV-A4406,product.uom_เล่ม,0
,,30,product_2249452,product.uom_เล่ม,0
,,30,product_N-PV-A4506,product.uom_เล่ม,0
,,30,product_N-FA6306,product.uom_เล่ม,0
,,30,product_N-FA7306,product.uom_เล่ม,0
,,30,product_444059,product.uom_เล่ม,0
,,30,product_444058,product.uom_เล่ม,0
,,30,product_114232,product.uom_เล่ม,0
,,30,product_1643087,product.uom_เล่ม,0
,,30,product_1300369,product.uom_เล่ม,0
,,30,product_268693,product.uom_เล่ม,0
,,30,product_N-D-614,product.uom_เล่ม,0
,,30,product_N-D-640,product.uom_เล่ม,0
,,30,product_P-WS-NO65-200,product.uom_ห่อ,0
,,30,product_P-WS-NO65-300,product.uom_ห่อ,0
,,30,__export__.product_product_6960,product.uom_เล่ม,0
,,30,product_P-SC-6*8,product.uom_ห่อ,0
,,30,product_268691,product.uom_เล่ม,0
,,30,product_P-PT-047,product.uom_แผ่น,0
,,30,product_2012645,product.uom_เล่ม,0
,,30,product_2800681,product.uom_เล่ม,0
,,30,product_2800683,product.uom_เล่ม,0
,,30,product_2800546,product.uom_เล่ม,0
,,30,product_N-TA-70G12100,product.uom_เล่ม,0
,,30,product_N-TA-70G12150,product.uom_เล่ม,0
,,30,product_N-TA-70G12200,product.uom_เล่ม,0
,,30,product_N-PPN-16607,product.uom_เล่ม,0
,,30,product_2800679,product.uom_เล่ม,0
,,30,product_2800680,product.uom_เล่ม,0
,,30,product_2186436,product.uom_เล่ม,0
,,30,product_2800754,product.uom_เล่ม,0
