id,Category_NOUSE,Name__NOUSE,rate_step_ids/amount_over,rate_step_ids/percent_commission
product_1127131,สมุดฉีกรายงาน,เทสโก้สมุดรายงาน12.5x17.5ซม.50ผ. 60ก.,8.25,0
product_1127176,สมุดฉีกรายงาน,เทสโก้สมุดรายงาน12.5x17.5ซม.50ผ.60ก  P6,7.416667,0
product_N-PV-13,สมุดฉีกรายงาน,สมุดรายงาน 55แกรม 27แผ่น,3.75,0
__export__.product_product_7595,สมุดฉีกรายงาน,เทสโก้ สมุดแฟชั่น คละแบบ 59 แพ็ค 2,37.5,0
product_N-PV-A4206,สมุดฉีกรายงาน,สมุดฉีกรายงาน 60แกรม A4 20แผ่น PV-A4206,6.58,1.5
product_2800542,สมุดฉีกรายงาน,เทสโก้ สมุดรายงาน 60 แกรม A.4/40 แผ่น PV-A4406,13,0
product_2249452,สมุดฉีกรายงาน,เทสโก้ สมุดรายงาน 60 แกรม A.4/50 แผ่น PV-A4506,15.25,0
product_N-PV-A4506,สมุดฉีกรายงาน,สมุดฉีกรายงาน 60แกรม A4 50แผ่น PV-A4506,14.416667,1.5
product_N-PV-A4406B,สมุดฉีกรายงาน,สมุดฉีกรายงาน 60G A4/40แผ่น ปกสีฟ้า,11.83,1.5
product_N-PV-A4406,สมุดฉีกรายงาน,สมุดฉีกรายงาน 60G A4 40แผ่น PV-A4406,12.5,1.5
product_2186436,สมุดฉีกรายงาน,เทสโก้ สมุดฉีกทรงยาว 70แกรม 30 แผ่น,7.5,0
product_2800754,สมุดฉีกรายงาน,เทสโก้ สมุดฉีกทรงยาว  70แกรม 30 แผ่นรวมปกA,7.7,0
product_2800755,สมุดฉีกรายงาน,เทสโก้ สมุดฉีกทรงยาว  70แกรม 30 แผ่นรวมปกB,7.7,0
product_2800756,สมุดฉีกรายงาน,เทสโก้ สมุดฉีกทรงยาว  70แกรม 30 แผ่นรวมปกC,7.7,0
product_2800757,สมุดฉีกรายงาน,เทสโก้ สมุดฉีกทรงยาว  70แกรม 30 แผ่นรวมปกD,7.7,0
product_2800727,สมุดฉีกรายงาน,เทสโก้ สมุดสันกาวทรงยาว 70 แกรม 50 แผ่นรวมปกA,9.7,0
product_2800726,สมุดฉีกรายงาน,เทสโก้ สมุดสันกาวทรงยาว 70 แกรม 50 แผ่นรวมปกB,9.7,0
__export__.product_product_7598,สมุดฉีกรายงาน,เทสโก้ สมุดแฟชั่น คละแบบ 99 แพ็ค 2/5,68,0
product_2800528,สมุดฉีกรายงาน,เทสโก้ แวลู สมุดฉีกรายงานA4/30 แผ่น  60แกรม,10.5,0
product_1868860,สมุดฉีกรายงาน,เทสโก้ สมุดฉีกรายงานปกน้ำตาลA4/30 60แกรม,13.5,0
product_1127130,สมุดฉีกรายงาน,เทสโก้ สมุดรายงานA4/50ผ.รวมปก 60แกรม,14.75,0
product_1127175,สมุดฉีกรายงาน,เทสโก้สมุดรายงานA4/50ผ.รวมปก 60ก. P3,13.666667,0
product_3437977,สมุดฉีกรายงาน,เทสโก้ สมุดฉีกรายงาน A4/50s 60g-SL-ฟ้า,16.85,0
product_3438020,สมุดฉีกรายงาน,เทสโก้ สมุดฉีกรายงาน A4/50s 60g-SL-เทา,16.85,0
product_3438170,สมุดฉีกรายงาน,เทสโก้ สมุดฉีกรายงาน A4/50s 60g-SL-แดง,16.85,0
product_3438129,สมุดฉีกรายงาน,เทสโก้ สมุดฉีกรายงาน A4/50s 60g-SL-ชมพู,16.85,0
product_3443318,สมุดฉีกรายงาน,เทสโก้ สมุดฉีกรายงาน A4/50s 60g-SL-ม่วง,16.85,0
product_3437925,สมุดฉีกรายงาน,เทสโก้ สมุดฉีกรายงาน A4/50s 60g-SLเขียว,16.85,0
product_3438072,สมุดฉีกรายงาน,เทสโก้ สมุดฉีกรายงาน A4/50s 60g-SLเหลือง,16.85,0
product_3454328,สมุดฉีกรายงาน,เทสโก้ สมุดฉีกรายงานA4/50s 75g 2Hole-ECO,23,0
product_3454228,สมุดฉีกรายงาน,เทสโก้ สมุดฉีกรายงาน A4/50s 75g-ECO,21.35,0
product_2800453,สมุดฉีกรายงาน,เทสโก้ สมุดฉีกรายงาน A4  60 แกรม 50 แผ่นรวมปกA,14.45,0
product_2800454,สมุดฉีกรายงาน,เทสโก้ สมุดฉีกรายงาน A4  60 แกรม 50 แผ่นรวมปก B,14.45,0
product_2800456,สมุดฉีกรายงาน,เทสโก้ สมุดฉีกรายงาน A4  60 แกรม 50 แผ่นรวมปก C,14.45,0
product_2800457,สมุดฉีกรายงาน,เทสโก้ สมุดฉีกรายงาน A4  60 แกรม 50 แผ่นรวมปก D,14.45,0
product_2800458,สมุดฉีกรายงาน,เทสโก้ สมุดฉีกรายงาน A4  60 แกรม 50 แผ่นรวมปก E,14.45,0
product_2800465,สมุดฉีกรายงาน,เทสโก้ สมุดฉีกรายงาน A4  60 แกรม 50 แผ่นรวมปก F,14.45,0
product_3454265,สมุดฉีกรายงาน,เทสโก้ สมุดฉีกรายงาน A5/40s 75g-ECO,14,0
product_2800688,สมุดฉีกรายงาน,เทสโก้ สมุดฉีกรายงาน A5 60 แกรม 40 แผ่นรวมปก แพ็ค 2 เล่มA,16.8,0
product_2800689,สมุดฉีกรายงาน,เทสโก้ สมุดฉีกรายงาน A5 60 แกรม 40 แผ่นรวมปก แพ็ค 2 เล่มB,16.8,0
product_2800690,สมุดฉีกรายงาน,เทสโก้ สมุดฉีกรายงาน A5 60 แกรม 40 แผ่นรวมปก แพ็ค 2 เล่มC,16.8,0
product_2800691,สมุดฉีกรายงาน,เทสโก้ สมุดฉีกรายงาน A5 60 แกรม 40 แผ่นรวมปก แพ็ค 2 เล่มD,16.8,0
product_1534821,สมุดฉีกรายงาน,เทสโก้ สมุดสันกาว A5 70แกรม 24แผ่น,7.75,0
product_2186434,สมุดฉีกรายงาน,เทสโก้ สมุดฉีก A5 70แกรม 25แผ่น,7.75,0
product_2800723,สมุดฉีกรายงาน,เทสโก้ สมุดสันกาวA5 70 แกรม 40 แผ่นรวมปกA,12.7,0
product_2800722,สมุดฉีกรายงาน,เทสโก้ สมุดสันกาวA5 70 แกรม 40 แผ่นรวมปกB,12.7,0
product_N-PV-A440POOH,สมุดฉีกรายงาน,Atlux สมุดฉีกรายงาน A4  40 แผ่น หมีพู,10.35,0
product_N-PV-A4506-1,สมุดฉีกรายงาน,Atlux สมุดฉีกรายงาน A4 60g 50 แผ่น PV-A4506,10.75,0
product_N-PV-A4MICKEY,สมุดฉีกรายงาน,Atlux สมุดฉีกรายงาน A4  Mickey,10.35,0
product_4845698,สมุดฉีกรายงาน,B2S สมุดฉีกรายงาน A4/40แผ่น รวมปก 60แกรม-ลายA,12.35,0
product_4845699,สมุดฉีกรายงาน,B2S สมุดฉีกรายงาน A4/40แผ่น รวมปก 60แกรม-ลายB,12.35,0
product_4845700,สมุดฉีกรายงาน,B2S สมุดฉีกรายงาน A4/40แผ่น รวมปก 60แกรม-ลายC,12.35,0
product_4845701,สมุดฉีกรายงาน,B2S สมุดฉีกรายงาน A4/40แผ่น รวมปก 60แกรม-ลายD,12.35,0
__export__.product_product_7006,สมุดฉีกรายงาน,MGH สมุดฉีกรายงาน 60G A4/40แผ่น PV-A4406,15.166667,0
__export__.product_product_7575,สมุดฉีกรายงาน,OFC สมุดฉีกรายงาน 60แกรม A4 20แผ่น PV-A4206,7.67,0
product_176094,สมุดฉีกรายงาน,OFC สมุดฉีกรายงาน A4 60g 50 แผ่น PV-A4506,15,0
__export__.product_product_7549,สมุดฉีกรายงาน,Q-BIZ สมุดรายงาน 13/40แผ่น PV-1340,6.5,1.5
product_103107,สมุดฉีกรายงาน,Q-BIZ สมุดรายงาน 40 แผ่น,8.667,0
__export__.product_product_7294,สมุดไดอารี่,สมุดไดอารี่ ตัด16 Business Dairy,47,
product_N-DR-BDB6,สมุดไดอารี่,เทสโก้ สมุดไดอารี่ ตัด16 Business Diary,46,0
product_N-DR-B5,สมุดไดอารี่,สมุดปกหนังไดอารี่ ตัด8,120,
__export__.product_product_7552,สมุดไดอารี่,เทสโก้ สมุดไดอารี่ตัด8 80G 96 แผ่น,112,0
__export__.product_product_7551,สมุดไดอารี่,เทสโก้ สมุดไดอารี่ A4 Business Planner ,38,0
product_N-DR-BP,สมุดไดอารี่,สมุดไดอารี่ A4 Business Planner BP-A4,41,
product_N-DR-A5,สมุดไดอารี่,สมุดปกหนังไดอารี่ A5,95,
product_2249632,สมุดไดอารี่,เทสโก้ ออแกไนเซอร์ A5 70g 80s  CH แดง,126,0
product_2249631,สมุดไดอารี่,เทสโก้ ออแกไนเซอร์ A5 70g 80s  CH ดำแดง,126,0
product_2249634,สมุดไดอารี่,เทสโก้ ออแกไนเซอร์ A5 70g 80s  NV ชมพู,126,0
product_2249633,สมุดไดอารี่,เทสโก้ ออแกไนเซอร์ A5 70g 80s  NV ดำชมพู,126,0
product_2089502,สมุดไดอารี่,เทสโก้ ไดอารี่ A5 80g 192หน้า ,96,0
