id,warehouse_id,location_id,product_main_code,product_id/id,product_uom,product_min_qty,product_max_qty
count_feb2016_mhc2_508,สำเร็จรูป มหาชัย,FG มหาชัย,P-DP-A-014,product_P-DP-A-014,ห่อ,10000,0
count_feb2016_mhc2_509,สำเร็จรูป มหาชัย,FG มหาชัย,P-DP-A-020,product_P-DP-A-020,ห่อ,0,0
count_feb2016_mhc2_510,สำเร็จรูป มหาชัย,FG มหาชัย,P-DP-B-006,product_P-DP-B-006,ห่อ,20,0
count_feb2016_mhc2_511,สำเร็จรูป มหาชัย,FG มหาชัย,P-DP-A-006,product_P-DP-A-006,ห่อ,200,0
count_feb2016_mhc2_512,สำเร็จรูป มหาชัย,FG มหาชัย,P-DP-A-010,product_P-DP-A-010,ห่อ,0,0
count_feb2016_mhc2_513,สำเร็จรูป มหาชัย,FG มหาชัย,P-DP-A-011,product_P-DP-A-011,ห่อ,0,0
count_feb2016_mhc2_514,สำเร็จรูป มหาชัย,FG มหาชัย,P-DP-B-012,product_P-DP-B-012,ห่อ,5,0
count_feb2016_mhc2_515,สำเร็จรูป มหาชัย,FG มหาชัย,P-DP-A-012,product_P-DP-A-012,ห่อ,5,0
count_feb2016_mhc2_516,สำเร็จรูป มหาชัย,FG มหาชัย,P-HB-NO12-A,product_P-HB-NO12-A,รีม,1,0
count_feb2016_mhc2_517,สำเร็จรูป มหาชัย,FG มหาชัย,P-HB-NO16-A,product_P-HB-NO16-A,รีม,10,0
count_feb2016_mhc2_518,สำเร็จรูป มหาชัย,FG มหาชัย,P-HB-NO20-A,product_P-HB-NO20-A,รีม,5,0
count_feb2016_mhc2_519,สำเร็จรูป มหาชัย,FG มหาชัย,P-FP-PANDA,product_P-FP-PANDA,ม้วน,1000,0
count_feb2016_mhc2_520,สำเร็จรูป มหาชัย,FG มหาชัย,P-FP-VENUS,product_P-FP-VENUS,ม้วน,150,0
count_feb2016_mhc2_521,สำเร็จรูป มหาชัย,FG มหาชัย,P-HB-NO24-A,product_P-HB-NO24-A,รีม,15,0
count_feb2016_mhc2_522,สำเร็จรูป มหาชัย,FG มหาชัย,P-GB-270G-31*21.5,product_P-GB-270G-31*21dot5,รีม,2,0
count_feb2016_mhc2_523,สำเร็จรูป มหาชัย,FG มหาชัย,P-GB-270G-31*43,product_P-GB-270G-31*43,รีม,5,0
count_feb2016_mhc2_524,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-067,product_P-CWF-067,รีม,4,0
count_feb2016_mhc2_525,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-068,product_P-CWF-068,รีม,10,0
count_feb2016_mhc2_526,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-069,product_P-CWF-069,รีม,10,0
count_feb2016_mhc2_527,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-070,product_P-CWF-070,รีม,10,0
count_feb2016_mhc2_528,สำเร็จรูป มหาชัย,FG มหาชัย,P-NP-31*43,product_P-NP-31*43,รีม,80,0
count_feb2016_mhc2_529,สำเร็จรูป มหาชัย,FG มหาชัย,P-WF-60G,product_P-WF-60G,รีม,4,0
count_feb2016_mhc2_530,สำเร็จรูป มหาชัย,FG มหาชัย,P-HB-NO32-A,product_P-HB-NO32-A,รีม,10,0
