id,name,inventory_line_id/location_id,inventory_line_id/product_id/id,inventory_line_id/product_id_XX,inventory_line_id/product_qty,inventory_line_id/product_uom
,,มหาชัย,product_2800457,เทสโก้ สมุดฉีกรายงาน A4  60 แกรม 50 แผ่นรวมปก D,4356,เล่ม
,,มหาชัย,product_2800458,เทสโก้ สมุดฉีกรายงาน A4  60 แกรม 50 แผ่นรวมปก E,5028,เล่ม
,,มหาชัย,product_2800465,เทสโก้ สมุดฉีกรายงาน A4  60 แกรม 50 แผ่นรวมปก F,6168,เล่ม
,,มหาชัย,product_2800453,เทสโก้ สมุดฉีกรายงาน A4  60 แกรม 50 แผ่นรวมปกA,5004,เล่ม
,,มหาชัย,product_3438129,เทสโก้ สมุดฉีกรายงาน A4/50s 60g-SL-ชมพู,1356,เล่ม
,,มหาชัย,product_3438170,เทสโก้ สมุดฉีกรายงาน A4/50s 60g-SL-แดง,1368,เล่ม
,,มหาชัย,product_3438020,เทสโก้ สมุดฉีกรายงาน A4/50s 60g-SL-เทา,1344,เล่ม
,,มหาชัย,product_3437977,เทสโก้ สมุดฉีกรายงาน A4/50s 60g-SL-ฟ้า,1380,เล่ม
,,มหาชัย,product_3443318,เทสโก้ สมุดฉีกรายงาน A4/50s 60g-SL-ม่วง,1392,เล่ม
,,มหาชัย,product_3437925,เทสโก้ สมุดฉีกรายงาน A4/50s 60g-SLเขียว,1380,เล่ม
,,มหาชัย,product_3438072,เทสโก้ สมุดฉีกรายงาน A4/50s 60g-SLเหลือง,1368,เล่ม
,,มหาชัย,product_3454228,เทสโก้ สมุดฉีกรายงาน A4/50s 75g-ECO,6936,เล่ม
,,มหาชัย,product_2800688,เทสโก้ สมุดฉีกรายงาน A5 60 แกรม 40 แผ่นรวมปก แพ็ค 2 เล่มA,1008,เล่ม
,,มหาชัย,product_2800689,เทสโก้ สมุดฉีกรายงาน A5 60 แกรม 40 แผ่นรวมปก แพ็ค 2 เล่มB,600,เล่ม
,,มหาชัย,product_2800690,เทสโก้ สมุดฉีกรายงาน A5 60 แกรม 40 แผ่นรวมปก แพ็ค 2 เล่มC,1380,เล่ม
,,มหาชัย,product_2800691,เทสโก้ สมุดฉีกรายงาน A5 60 แกรม 40 แผ่นรวมปก แพ็ค 2 เล่มD,1392,เล่ม
,,มหาชัย,product_3454265,เทสโก้ สมุดฉีกรายงาน A5/40s 75g-ECO,2616,เล่ม
,,มหาชัย,product_3454328,เทสโก้ สมุดฉีกรายงานA4/50s 75g 2Hole-ECO,6936,เล่ม
,,มหาชัย,product_1868860,เทสโก้ สมุดฉีกรายงานปกน้ำตาลA4/30 60แกรม,3216,เล่ม
,,มหาชัย,product_2800542,เทสโก้ สมุดรายงาน 60 แกรม A.4/40 แผ่น PVA4406,288,เล่ม
,,มหาชัย,product_2249452,เทสโก้ สมุดรายงาน 60 แกรม A.4/50 แผ่น PVA4506,3552,เล่ม
,,มหาชัย,product_1127130,เทสโก้ สมุดรายงานA4/50ผ.รวมปก 60แกรม,4680,เล่ม
,,มหาชัย,product_1534821,เทสโก้ สมุดสันกาว A5 70แกรม 24แผ่น,10480,เล่ม
,,มหาชัย,product_2800723,เทสโก้ สมุดสันกาวA5 70 แกรม 40 แผ่นรวมปกA,0,เล่ม
,,มหาชัย,product_2800722,เทสโก้ สมุดสันกาวA5 70 แกรม 40 แผ่นรวมปกB,0,เล่ม
,,มหาชัย,product_2800727,เทสโก้ สมุดสันกาวทรงยาว 70 แกรม 50 แผ่นรวมปกA,984,เล่ม
,,มหาชัย,product_2800726,เทสโก้ สมุดสันกาวทรงยาว 70 แกรม 50 แผ่นรวมปกB,204,เล่ม
,,มหาชัย,product_1127131,เทสโก้สมุดรายงาน12.5x17.5ซม.50ผ. 60ก.,8784,เล่ม
,,มหาชัย,product_1127176,เทสโก้สมุดรายงาน12.5x17.5ซม.50ผ.60ก  P6,3312,เล่ม
,,มหาชัย,product_1127175,เทสโก้สมุดรายงานA4/50ผ.รวมปก 60ก. P3,4656,เล่ม
,,มหาชัย,product_N-PV-A4406,สมุดฉีกรายงาน 60G A4 40แผ่น PV-A4406,0,เล่ม
,,มหาชัย,product_N-PV-A4406B,สมุดฉีกรายงาน 60G A4/40แผ่น ปกสีฟ้า,0,เล่ม
,,มหาชัย,product_N-PV-A4206,สมุดฉีกรายงาน 60แกรม A4 20แผ่น PV-A4206,0,เล่ม
,,มหาชัย,product_N-PV-A4506,สมุดฉีกรายงาน 60แกรม A4 50แผ่น PV-A4506,0,เล่ม
,,มหาชัย,product_N-PV-13,สมุดรายงาน 55แกรม 27แผ่น,12900,เล่ม
,,มหาชัย,product_N-DR-A5-1,Atlux สมุดโน๊ต A5,,เล่ม
,,มหาชัย,product_N-DR-B5-1,Atlux สมุดโน๊ต No.8,,เล่ม
,,มหาชัย,product_N-DR-A5ORG-1,Atlux ออแกไนเซอร์ A5 80g 240 หน้า,,เล่ม
,,มหาชัย,product_N-DR-B6ORG-1,Atlux ออแกไนเซอร์ B6 80g 240 หน้า,,เล่ม
,,มหาชัย,product_4876663,B2S สมุดไดอารี่ A5,,เล่ม
,,มหาชัย,product_4876664,B2S สมุดไดอารี่ PCV-A5,,เล่ม
,,มหาชัย,product_4876669,B2S สมุดไดอารี่ Planner A4,,เล่ม
,,มหาชัย,product_4876662,B2S สมุดไดอารี่ ตัด 8,,เล่ม
,,มหาชัย,product_48733657,B2S สมุดไดอารี่ ออแกไนเซอร์ A5,,เล่ม
,,มหาชัย,product_4876661,B2S สมุดไดอารี่ ออแกไนเซอร์ B6,,เล่ม
,,มหาชัย,product_1908011,Refill เนื้อในออแกไนเซอร์A5 70g 100แผ่น,,เล่ม
,,มหาชัย,product_2089502,เทสโก้ ไดอารี่ A5 80g 192หน้า ,,เล่ม
,,มหาชัย,product_3146342,เทสโก้ ไดอารี่PVC-A5 ,,เล่ม
,,มหาชัย,product_1917266,เทสโก้ ไดอารี่ทรงยาว HD  ,,เล่ม
,,มหาชัย,product_2249722,เทสโก้ ไดอารี่ปกสอด A5  CH ดำ,,เล่ม
,,มหาชัย,product_2249726,เทสโก้ ไดอารี่สันห่วง A5  NV ชมพู,,เล่ม
,,มหาชัย,product_N-DR-SA5ORG,เทสโก้ เนื้อใน Organizer A5,,เล่ม
,,มหาชัย,product_N-DR-SB5ORG,เทสโก้ เนื้อใน Organizer B6,,เล่ม
,,มหาชัย,product_N-DR-BDB6,เทสโก้ สมุดไดอารี่ ตัด16 Business Diary,,เล่ม
,,มหาชัย,product_2249631,เทสโก้ ออแกไนเซอร์ A5 70g 80s  CH ดำแดง,,เล่ม
,,มหาชัย,product_2249632,เทสโก้ ออแกไนเซอร์ A5 70g 80s  CH แดง,,เล่ม
,,มหาชัย,product_2249634,เทสโก้ ออแกไนเซอร์ A5 70g 80s  NV ชมพู,,เล่ม
,,มหาชัย,product_2249633,เทสโก้ ออแกไนเซอร์ A5 70g 80s  NV ดำชมพู,,เล่ม
,,มหาชัย,product_2249642,เทสโก้ ออแกไนเซอร์ A6 70G 80S FRดำฟ้า,,เล่ม
,,มหาชัย,product_2249641,เทสโก้ ออแกไนเซอร์ A6 70G 80S NVชมพู,,เล่ม
,,มหาชัย,product_2249640,เทสโก้ ออแกไนเซอร์ A6 70G 80S NVดำชมพู,,เล่ม
,,มหาชัย,product_2249638,เทสโก้ ออแกไนเซอร์ A6 70G 80SCHดำแดง,,เล่ม
,,มหาชัย,product_2249639,เทสโก้ ออแกไนเซอร์A6 70G 80S CHแดง,,เล่ม
,,มหาชัย,product_2249628,เทสโก้ ออแกไนเซอร์B5 70g 80s CHดำแดง,,เล่ม
,,มหาชัย,product_2249630,เทสโก้ ออแกไนเซอร์B5 70g 80s FRดำฟ้า,,เล่ม
,,มหาชัย,product_2249629,เทสโก้ ออแกไนเซอร์B5 70g 80s NVดำชมพู,,เล่ม
,,มหาชัย,product_2249717,เทสโก้ ออแกไนเซอร์ผ้า  CH ดำ,,เล่ม
,,มหาชัย,product_2249719,เทสโก้ ออแกไนเซอร์ผ้า  NV ชมพู,,เล่ม
,,มหาชัย,product_2089501,เทสโก้ ออร์แกไนเซอร์ A5 80g 240หน้า,,เล่ม
,,มหาชัย,product_2647485,เทสโก้ ออร์แกไนเซอร์ B6 80g 240หน้า,,เล่ม
,,มหาชัย,product_N-DR-BP,สมุดไดอารี่ A4 Business Planner BP-A4,,เล่ม
,,มหาชัย,product_N-DR-PVCA5,สมุดไดอารี่ PVC A5,,เล่ม
,,มหาชัย,__export__.product_product_7294,สมุดไดอารี่ ตัด16 Business Dairy,,เล่ม
,,มหาชัย,product_N-DR-HD,สมุดไดอารี่ทรงยาว Handy Diary HD,,เล่ม
,,มหาชัย,product_N-DR-PD,สมุดไดอารี่ทรงสั้น Pocket Diary PD,,เล่ม
,,มหาชัย,product_N-DR-A5,สมุดปกหนังไดอารี่ A5,,เล่ม
,,มหาชัย,product_N-DR-B5,สมุดปกหนังไดอารี่ ตัด8,,เล่ม
,,มหาชัย,product_N-DR-A5ORG,สมุดปกหนังริมห่วง A5 (Organizer),,เล่ม
,,มหาชัย,product_N-DR-B6ORG,สมุดปกหนังริมห่วง B6 (Organizer),,เล่ม
,,มหาชัย,product_2249714,เทสโก้ กระเป๋าใส่บัตร  CH ดำ,,เล่ม
,,มหาชัย,product_2249715,เทสโก้ กระเป๋าใส่บัตร  NV ชมพู,,เล่ม
,,มหาชัย,product_2800717,เทสโก้ สมุดปกแข็งใส่นามบัตร 3ช่องCH ดำ,,เล่ม
,,มหาชัย,product_2249647,เทสโก้ สมุดใส่นามบัตร 1 ช่อง  CH ดำ,,เล่ม
,,มหาชัย,product_2249710,เทสโก้ สมุดใส่นามบัตร 1 ช่อง  NV เขียว,,เล่ม
,,มหาชัย,product_2800716,สมุดใส่นามบัตร 2 ช่อง   ปกแข็ง-ดำ,,เล่ม
,,มหาชัย,product_2800714,สมุดใส่นามบัตร 2 ช่อง   ปกแข็ง-ฟ้า,,เล่ม
,,มหาชัย,__export__.product_product_7011,MGH สมุดโน๊ตปกหนัง No.136 80G 30แผ่น,,เล่ม
,,มหาชัย,product_984984,MKR สมุดโน๊ตปกหนัง No.136 80G 30แผ่น,,เล่ม
